ticket_nro,sku_variante,cantidad,precio_unitario_cobrado,costo_unitario_historico,subtotal,promocion_id
2213,JOG-ÍND-L,1,41361.66,16544.66,41361.66,
2214,GOR-GRI-unico,1,28716.74,11486.7,28716.74,
2214,CAM-BLA-S,1,36700.58,14680.23,36700.58,
2214,GOR-ROJ-L,1,28716.74,11486.7,28716.74,
2214,GOR-GRI-L,1,28716.74,11486.7,28716.74,
2215,JOG-AZU-XL,1,41361.66,16544.66,41361.66,
2215,JOG-CEL-unico,2,41361.66,16544.66,82723.32,
2215,CIN-MAR-S,1,33144.89,13257.96,33144.89,
2215,JEA-NEG-M,1,21871.44,8748.58,21871.44,
2216,CAM-CEL-S,1,36700.58,14680.23,36700.58,
2217,CIN-MAR-XL,1,33144.89,13257.96,33144.89,
2217,JEA-LAV-L,1,21871.44,8748.58,21871.44,
2217,REM-VIO-XL,1,32677.97,13071.19,32677.97,
2218,JEA-NEG-XL,1,21871.44,8748.58,21871.44,
2218,GOR-ROJ-unico,2,28716.74,11486.7,57433.48,
2218,CHU-NEG-unico,1,33823.38,13529.35,33823.38,
2218,CIN-TUR-unico,1,33144.89,13257.96,33144.89,
2218,JOG-AZU-XXL,1,41361.66,16544.66,41361.66,
2219,GOR-ROJ-S,1,28716.74,11486.7,28716.74,
2220,BUZ-NEG-S,1,29569.23,11827.69,29569.23,
2220,REM-CEL-XXL,1,34182.8,13673.12,34182.8,
2220,CHU-NEG-XL,1,33823.38,13529.35,33823.38,
2221,MUS-CEL-S,1,32320.56,12928.22,32320.56,
2222,CIN-MAR-S,1,33144.89,13257.96,33144.89,
2222,REM-VIO-XL,1,32677.97,13071.19,32677.97,
2223,BUZ-AZU-L,1,29569.23,11827.69,29569.23,
2224,CIN-ROS-unico,1,33144.89,13257.96,33144.89,
2224,JOG-ÍND-XL,2,41361.66,16544.66,82723.32,
2224,SWE-MAR-S,1,32525.33,13010.13,32525.33,
2224,JOG-CEL-L,2,41361.66,16544.66,82723.32,
2225,REM-BLA-S,1,32677.97,13071.19,32677.97,
2225,GOR-ROJ-XL,1,28716.74,11486.7,28716.74,
2225,CIN-ROS-unico,2,33144.89,13257.96,66289.78,
2225,CHU-NEG-XL,1,33823.38,13529.35,33823.38,
2225,JOG-CEL-L,2,41361.66,16544.66,82723.32,
2226,JEA-NEG-XXL,1,21871.44,8748.58,21871.44,
2227,GOR-GRI-XXL,1,28716.74,11486.7,28716.74,
2227,CHU-VER-L,1,33823.38,13529.35,33823.38,
2227,CAM-BLA-XL,1,36700.58,14680.23,36700.58,
2227,CHU-VER-M,1,33823.38,13529.35,33823.38,
2228,CHU-ÍND-XXL,1,33823.38,13529.35,33823.38,
2228,CHU-NEG-M,1,33823.38,13529.35,33823.38,
2228,REM-VIO-M,1,32677.97,13071.19,32677.97,
2228,MUS-AZU-M,1,32320.56,12928.22,32320.56,
2228,MUS-CEL-XXL,1,32320.56,12928.22,32320.56,
2229,CAM-BEI-unico,1,36700.58,14680.23,36700.58,
2229,BUZ-AZU-M,1,29569.23,11827.69,29569.23,
2229,JOG-ÍND-M,1,41361.66,16544.66,41361.66,
2229,CAM-BEI-unico,1,36700.58,14680.23,36700.58,
2230,CAM-BEI-unico,1,36700.58,14680.23,36700.58,
2231,REM-CEL-S,1,34182.8,13673.12,34182.8,
2231,CAM-BLA-S,1,36700.58,14680.23,36700.58,
2232,REM-CEL-S,1,34182.8,13673.12,34182.8,
2232,CIN-MAR-unico,1,33144.89,13257.96,33144.89,
2233,JOG-ÍND-S,1,41361.66,16544.66,41361.66,
2233,MUS-AZU-S,1,32320.56,12928.22,32320.56,
2233,REM-BLA-unico,1,32677.97,13071.19,32677.97,
2233,CHU-NEG-M,1,33823.38,13529.35,33823.38,
2233,GOR-ROJ-L,1,28716.74,11486.7,28716.74,
2234,REM-CEL-unico,2,34182.8,13673.12,68365.6,
2234,CIN-ROS-XXL,1,21544.18,13257.96,21544.18,8.0
2234,MUS-AZU-XXL,1,32320.56,12928.22,32320.56,
2234,MUS-AZU-M,1,32320.56,12928.22,32320.56,
2234,GOR-ROJ-L,1,28716.74,11486.7,28716.74,
2235,JOG-AZU-L,1,41361.66,16544.66,41361.66,
2235,REM-TUR-S,1,34182.8,13673.12,34182.8,
2235,JEA-LAV-S,1,21871.44,8748.58,21871.44,
2235,CHU-NEG-S,2,33823.38,13529.35,67646.76,
2235,REM-VIO-XXL,1,32677.97,13071.19,32677.97,
2236,JOG-AZU-XL,1,37225.49,16544.66,37225.49,2.0
2236,JOG-ÍND-S,1,41361.66,16544.66,41361.66,
2237,MUS-CEL-S,1,32320.56,12928.22,32320.56,
2238,GOR-ROJ-L,1,28716.74,11486.7,28716.74,
2238,SWE-MAR-unico,1,32525.33,13010.13,32525.33,
2239,CAM-BEI-unico,1,36700.58,14680.23,36700.58,
2240,REM-CEL-XXL,1,34182.8,13673.12,34182.8,
2241,REM-BLA-XL,1,32677.97,13071.19,32677.97,
2241,JOG-CEL-XXL,1,41361.66,16544.66,41361.66,
2242,CIN-MAR-M,1,33144.89,13257.96,33144.89,
2242,REM-BLA-S,1,32677.97,13071.19,32677.97,
2242,CAM-BEI-S,1,23855.38,14680.23,23855.38,8.0
2243,MUS-AZU-XXL,1,32320.56,12928.22,32320.56,
2244,CIN-MAR-M,1,33144.89,13257.96,33144.89,
2244,SWE-MAR-unico,1,32525.33,13010.13,32525.33,
2244,BUZ-AZU-unico,1,29569.23,11827.69,29569.23,
2244,JEA-NEG-M,1,21871.44,8748.58,21871.44,
2244,BUZ-NEG-S,1,29569.23,11827.69,29569.23,
2245,REM-TUR-S,1,34182.8,13673.12,34182.8,
2246,REM-BLA-unico,1,32677.97,13071.19,32677.97,
2246,CAM-CEL-XL,1,36700.58,14680.23,36700.58,
2247,CHU-NEG-S,2,33823.38,13529.35,67646.76,
2247,CAM-BEI-XXL,1,36700.58,14680.23,36700.58,
2247,CHU-ÍND-L,2,33823.38,13529.35,67646.76,
2247,CHU-NEG-XL,1,33823.38,13529.35,33823.38,
2248,CHU-VER-L,1,33823.38,13529.35,33823.38,
2248,JOG-ÍND-L,1,41361.66,16544.66,41361.66,
2248,JEA-NEG-unico,1,21871.44,8748.58,21871.44,
2248,CAM-BLA-L,1,36700.58,14680.23,36700.58,
2248,JOG-CEL-S,1,41361.66,16544.66,41361.66,
2249,GOR-GRI-S,1,28716.74,11486.7,28716.74,
2249,CIN-MAR-L,1,33144.89,13257.96,33144.89,
2249,MUS-AZU-unico,1,32320.56,12928.22,32320.56,
2249,REM-VIO-L,1,32677.97,13071.19,32677.97,
2249,BUZ-AZU-M,1,29569.23,11827.69,29569.23,
2250,CHU-NEG-XL,1,33823.38,13529.35,33823.38,
2250,CAM-BEI-L,1,36700.58,14680.23,36700.58,
2250,CAM-CEL-S,1,36700.58,14680.23,36700.58,
2250,JOG-AZU-unico,1,41361.66,16544.66,41361.66,
2251,BUZ-AZU-L,1,29569.23,11827.69,29569.23,
2251,CAM-BEI-M,1,36700.58,14680.23,36700.58,
2252,JOG-CEL-L,1,41361.66,16544.66,41361.66,
2252,GOR-GRI-M,1,28716.74,11486.7,28716.74,
2252,SWE-MAR-L,1,32525.33,13010.13,32525.33,
2252,JOG-AZU-XXL,1,41361.66,16544.66,41361.66,
2253,SWE-MAR-XXL,1,32525.33,13010.13,32525.33,
2254,BUZ-NEG-unico,1,29569.23,11827.69,29569.23,
2254,JOG-CEL-L,1,41361.66,16544.66,41361.66,
2254,JEA-LAV-M,1,21871.44,8748.58,21871.44,
2254,JOG-ÍND-L,1,41361.66,16544.66,41361.66,
2254,REM-VIO-M,2,32677.97,13071.19,65355.94,
2255,JOG-AZU-XXL,1,41361.66,16544.66,41361.66,
2256,CIN-TUR-XXL,1,33144.89,13257.96,33144.89,
2257,CIN-MAR-XL,1,21544.18,13257.96,21544.18,8.0
2257,BUZ-NEG-unico,2,29569.23,11827.69,59138.46,
2257,JEA-NEG-XL,1,14216.44,8748.58,14216.44,8.0
2257,SWE-MAR-L,1,32525.33,13010.13,32525.33,
2258,CHU-NEG-XL,1,33823.38,13529.35,33823.38,
2258,REM-VIO-L,1,32677.97,13071.19,32677.97,
2258,CHU-ÍND-L,1,33823.38,13529.35,33823.38,
2258,BUZ-NEG-S,1,29569.23,11827.69,29569.23,
2258,CIN-TUR-XL,2,33144.89,13257.96,66289.78,
2259,JOG-CEL-XL,1,41361.66,16544.66,41361.66,
2259,CHU-NEG-XXL,2,33823.38,13529.35,67646.76,
2260,MUS-AZU-XXL,1,32320.56,12928.22,32320.56,
2260,CIN-MAR-L,1,33144.89,13257.96,33144.89,
2260,BUZ-NEG-S,1,29569.23,11827.69,29569.23,
2261,JEA-NEG-XL,1,21871.44,8748.58,21871.44,
2262,SWE-MAR-XXL,2,32525.33,13010.13,65050.66,
2263,CIN-MAR-M,1,33144.89,13257.96,33144.89,
2263,CAM-BLA-S,1,36700.58,14680.23,36700.58,
2263,MUS-CEL-unico,2,32320.56,12928.22,64641.12,
2263,CAM-BLA-M,1,36700.58,14680.23,36700.58,
2263,CIN-MAR-unico,1,33144.89,13257.96,33144.89,
2264,JEA-LAV-S,1,21871.44,8748.58,21871.44,
2264,MUS-AZU-M,1,32320.56,12928.22,32320.56,
2264,GOR-ROJ-S,1,28716.74,11486.7,28716.74,
2264,CHU-NEG-XXL,1,33823.38,13529.35,33823.38,
2265,REM-TUR-M,1,20509.68,13673.12,20509.68,7.0
2265,JEA-LAV-S,1,21871.44,8748.58,21871.44,
2265,GOR-ROJ-L,1,28716.74,11486.7,28716.74,
2265,MUS-CEL-S,1,32320.56,12928.22,32320.56,
2266,JOG-AZU-L,1,41361.66,16544.66,41361.66,
2267,MUS-AZU-XXL,1,32320.56,12928.22,32320.56,
2267,CIN-ROS-L,1,32344.89,13257.96,32344.89,12.0
2267,JOG-AZU-XL,1,41361.66,16544.66,41361.66,
2267,CHU-ÍND-XL,1,33823.38,13529.35,33823.38,
2268,CIN-MAR-M,1,33144.89,13257.96,33144.89,
2268,REM-TUR-S,1,34182.8,13673.12,34182.8,
2268,JOG-CEL-XXL,1,41361.66,16544.66,41361.66,
2268,CAM-BEI-XXL,1,36700.58,14680.23,36700.58,
2268,JEA-NEG-M,1,21871.44,8748.58,21871.44,
2269,JOG-ÍND-XL,2,41361.66,16544.66,82723.32,
2269,MUS-CEL-M,1,32320.56,12928.22,32320.56,
2269,JOG-AZU-XL,1,41361.66,16544.66,41361.66,
2270,REM-BLA-S,1,32677.97,13071.19,32677.97,
2271,REM-CEL-XXL,1,34182.8,13673.12,34182.8,
2271,JOG-CEL-S,1,41361.66,16544.66,41361.66,
2272,JEA-NEG-M,1,21071.44,8748.58,21071.44,12.0
2272,REM-TUR-M,1,34182.8,13673.12,34182.8,
2273,CAM-BLA-XL,2,36700.58,14680.23,73401.16,
2273,SWE-MAR-S,2,32525.33,13010.13,65050.66,
2273,CHU-NEG-M,1,33823.38,13529.35,33823.38,
2274,CHU-VER-XL,1,33823.38,13529.35,33823.38,
2275,CHU-VER-L,1,33823.38,13529.35,33823.38,
2275,CAM-CEL-unico,1,36700.58,14680.23,36700.58,
2276,CAM-BLA-L,1,36700.58,14680.23,36700.58,
2276,REM-VIO-XXL,1,32677.97,13071.19,32677.97,
2276,SWE-MAR-L,1,32525.33,13010.13,32525.33,
2276,CIN-MAR-S,2,33144.89,13257.96,66289.78,
2276,GOR-GRI-M,1,28716.74,11486.7,28716.74,
2277,SWE-MAR-unico,1,32525.33,13010.13,32525.33,
2277,SWE-MAR-S,1,32525.33,13010.13,32525.33,
2278,CAM-CEL-XL,1,36700.58,14680.23,36700.58,
2278,JOG-AZU-XL,1,41361.66,16544.66,41361.66,
2278,CHU-NEG-XXL,1,33823.38,13529.35,33823.38,
2279,CHU-ÍND-unico,2,33823.38,13529.35,67646.76,
2279,SWE-MAR-M,1,32525.33,13010.13,32525.33,
2280,CHU-VER-XL,1,33823.38,13529.35,33823.38,
2280,REM-VIO-XXL,1,32677.97,13071.19,32677.97,
2280,JOG-CEL-unico,1,41361.66,16544.66,41361.66,
2280,CAM-BEI-unico,1,36700.58,14680.23,36700.58,
2280,CHU-VER-XL,1,33823.38,13529.35,33823.38,
2281,REM-CEL-unico,1,34182.8,13673.12,34182.8,
2281,CIN-TUR-XXL,1,33144.89,13257.96,33144.89,
2282,REM-BLA-S,1,32677.97,13071.19,32677.97,
2283,JEA-LAV-M,1,21871.44,8748.58,21871.44,
2283,REM-VIO-XXL,1,32677.97,13071.19,32677.97,
2283,CHU-NEG-S,1,33823.38,13529.35,33823.38,
2283,REM-TUR-S,1,34182.8,13673.12,34182.8,
2284,SWE-AZU-XXL,1,32525.33,13010.13,32525.33,
2284,JOG-ÍND-XL,1,37225.49,16544.66,37225.49,3.0
2284,CIN-MAR-S,2,33144.89,13257.96,66289.78,
2285,CIN-MAR-L,2,33144.89,13257.96,66289.78,
2285,JOG-CEL-unico,1,41361.66,16544.66,41361.66,
2285,SWE-AZU-M,1,32525.33,13010.13,32525.33,
2285,MUS-CEL-XXL,1,32320.56,12928.22,32320.56,
2286,MUS-CEL-S,1,32320.56,12928.22,32320.56,
2286,REM-TUR-XXL,1,34182.8,13673.12,34182.8,
2287,SWE-MAR-M,1,21141.46,13010.13,21141.46,8.0
2288,JEA-LAV-S,1,21871.44,8748.58,21871.44,
2288,MUS-AZU-unico,1,32320.56,12928.22,32320.56,
2288,CAM-BEI-XXL,1,36700.58,14680.23,36700.58,
2289,JEA-NEG-L,1,21871.44,8748.58,21871.44,
2289,CHU-NEG-XXL,2,33823.38,13529.35,67646.76,
2289,GOR-ROJ-L,1,28716.74,11486.7,28716.74,
2289,BUZ-AZU-unico,1,29569.23,11827.69,29569.23,
2289,CHU-NEG-unico,1,33823.38,13529.35,33823.38,
2290,CAM-BEI-L,1,36700.58,14680.23,36700.58,
2290,CHU-NEG-S,1,33823.38,13529.35,33823.38,
2291,CHU-NEG-XL,1,33823.38,13529.35,33823.38,
2291,GOR-ROJ-unico,1,28716.74,11486.7,28716.74,
2291,JEA-LAV-M,2,21871.44,8748.58,43742.88,
2292,SWE-MAR-unico,1,32525.33,13010.13,32525.33,
2293,JOG-AZU-XL,1,41361.66,16544.66,41361.66,
2294,CHU-NEG-M,1,33823.38,13529.35,33823.38,
2294,CIN-MAR-L,1,33144.89,13257.96,33144.89,
2294,SWE-MAR-unico,2,31725.33,13010.13,63450.66,12.0
2295,REM-VIO-XL,1,32677.97,13071.19,32677.97,
2295,SWE-MAR-XXL,1,32525.33,13010.13,32525.33,
2295,CIN-MAR-XL,1,33144.89,13257.96,33144.89,
2296,REM-VIO-XL,1,32677.97,13071.19,32677.97,
2296,CHU-ÍND-XXL,1,33823.38,13529.35,33823.38,
2296,GOR-GRI-M,2,28716.74,11486.7,57433.48,
2296,JOG-CEL-S,2,41361.66,16544.66,82723.32,
2296,JOG-CEL-S,1,41361.66,16544.66,41361.66,
2297,GOR-GRI-S,1,28716.74,11486.7,28716.74,
2297,MUS-AZU-M,1,32320.56,12928.22,32320.56,
2297,CAM-BEI-XXL,1,36700.58,14680.23,36700.58,
2297,CHU-NEG-unico,1,33823.38,13529.35,33823.38,
2297,MUS-AZU-unico,1,32320.56,12928.22,32320.56,
2298,JOG-AZU-XXL,1,41361.66,16544.66,41361.66,
2298,CIN-TUR-XXL,1,33144.89,13257.96,33144.89,
2298,CIN-ROS-S,1,33144.89,13257.96,33144.89,
2299,CHU-NEG-unico,1,33823.38,13529.35,33823.38,
2299,CIN-TUR-XL,1,33144.89,13257.96,33144.89,
2300,BUZ-NEG-S,1,29569.23,11827.69,29569.23,
2300,JOG-CEL-unico,1,41361.66,16544.66,41361.66,
2300,JOG-ÍND-XL,1,24817.0,16544.66,24817.0,7.0
2300,GOR-ROJ-L,1,28716.74,11486.7,28716.74,
2300,REM-CEL-XXL,2,34182.8,13673.12,68365.6,
2301,REM-VIO-L,1,32677.97,13071.19,32677.97,
2302,SWE-AZU-M,1,32525.33,13010.13,32525.33,
2302,JOG-AZU-L,1,41361.66,16544.66,41361.66,
2302,CHU-ÍND-XXL,1,29764.57,13529.35,29764.57,6.0
2302,GOR-GRI-L,1,28716.74,11486.7,28716.74,
2302,CAM-BLA-S,1,36700.58,14680.23,36700.58,
2303,JOG-AZU-XL,1,41361.66,16544.66,41361.66,
2303,MUS-CEL-unico,1,19392.34,12928.22,19392.34,7.0
2303,REM-TUR-S,1,20509.68,13673.12,20509.68,7.0
2304,MUS-CEL-M,1,32320.56,12928.22,32320.56,
2304,CAM-CEL-S,1,36700.58,14680.23,36700.58,
2304,JOG-ÍND-M,1,41361.66,16544.66,41361.66,
2304,CAM-CEL-unico,1,36700.58,14680.23,36700.58,
2305,CIN-ROS-unico,1,33144.89,13257.96,33144.89,
2305,SWE-MAR-S,2,32525.33,13010.13,65050.66,
2305,JOG-CEL-XXL,1,41361.66,16544.66,41361.66,
2305,CHU-ÍND-XL,1,33823.38,13529.35,33823.38,
2305,CHU-VER-XL,1,33823.38,13529.35,33823.38,
2306,REM-CEL-unico,2,34182.8,13673.12,68365.6,
2306,JOG-CEL-L,1,41361.66,16544.66,41361.66,
2306,GOR-GRI-XXL,1,28716.74,11486.7,28716.74,
2306,JOG-CEL-XXL,1,41361.66,16544.66,41361.66,
2306,BUZ-NEG-S,1,29569.23,11827.69,29569.23,
2307,GOR-ROJ-S,1,28716.74,11486.7,28716.74,
2307,JOG-CEL-XL,1,41361.66,16544.66,41361.66,
2307,JEA-NEG-XXL,2,21871.44,8748.58,43742.88,
2308,BUZ-AZU-unico,2,29569.23,11827.69,59138.46,
2308,REM-TUR-XXL,1,34182.8,13673.12,34182.8,
2309,GOR-GRI-L,1,28716.74,11486.7,28716.74,
2309,REM-TUR-XXL,1,33382.8,13673.12,33382.8,12.0
2309,GOR-ROJ-XL,1,27916.74,11486.7,27916.74,12.0
2309,JOG-ÍND-M,1,41361.66,16544.66,41361.66,
2310,GOR-ROJ-S,1,28716.74,11486.7,28716.74,
2310,JOG-CEL-XXL,2,41361.66,16544.66,82723.32,
2310,CHU-VER-S,1,33823.38,13529.35,33823.38,
2311,BUZ-AZU-unico,2,29569.23,11827.69,59138.46,
2311,JEA-NEG-XXL,1,21871.44,8748.58,21871.44,
2311,CAM-BEI-XXL,1,36700.58,14680.23,36700.58,
2311,CAM-CEL-S,1,36700.58,14680.23,36700.58,
2311,CAM-BEI-L,1,36700.58,14680.23,36700.58,
2312,CAM-BLA-S,1,36700.58,14680.23,36700.58,
2312,GOR-ROJ-S,1,28716.74,11486.7,28716.74,
2313,JEA-NEG-L,2,21871.44,8748.58,43742.88,
2313,CAM-BEI-S,1,36700.58,14680.23,36700.58,
2313,GOR-GRI-S,1,28716.74,11486.7,28716.74,
2313,JOG-ÍND-L,2,41361.66,16544.66,82723.32,
2313,BUZ-NEG-unico,2,29569.23,11827.69,59138.46,
2314,SWE-MAR-XXL,1,32525.33,13010.13,32525.33,
2314,JEA-LAV-L,1,21871.44,8748.58,21871.44,
2314,CAM-BLA-M,1,36700.58,14680.23,36700.58,
2314,JOG-CEL-L,1,41361.66,16544.66,41361.66,
2314,CHU-NEG-XL,1,33823.38,13529.35,33823.38,
2315,MUS-AZU-XXL,1,32320.56,12928.22,32320.56,
2316,JEA-LAV-M,1,21871.44,8748.58,21871.44,
2317,CAM-BLA-M,1,30094.48,14680.23,30094.48,9.0
2318,JEA-NEG-unico,1,21871.44,8748.58,21871.44,
2318,CAM-BEI-S,1,36700.58,14680.23,36700.58,
2319,JOG-ÍND-M,1,41361.66,16544.66,41361.66,
2319,MUS-CEL-L,1,32320.56,12928.22,32320.56,
2320,CHU-VER-L,1,21985.2,13529.35,21985.2,8.0
2320,GOR-ROJ-XL,1,28716.74,11486.7,28716.74,
2320,CAM-BLA-L,1,23855.38,14680.23,23855.38,8.0
2321,REM-VIO-XL,1,32677.97,13071.19,32677.97,
2321,MUS-AZU-M,2,32320.56,12928.22,64641.12,
2322,CIN-TUR-XXL,1,33144.89,13257.96,33144.89,
2322,CIN-ROS-unico,1,33144.89,13257.96,33144.89,
2322,BUZ-AZU-M,1,29569.23,11827.69,29569.23,
2323,CIN-MAR-XL,1,33144.89,13257.96,33144.89,
2324,MUS-CEL-S,1,32320.56,12928.22,32320.56,
2324,JOG-AZU-XXL,1,41361.66,16544.66,41361.66,
2324,JEA-NEG-unico,1,21871.44,8748.58,21871.44,
2324,JEA-NEG-L,1,21871.44,8748.58,21871.44,
2324,JEA-LAV-unico,1,21871.44,8748.58,21871.44,
2325,MUS-CEL-unico,1,32320.56,12928.22,32320.56,
2325,MUS-AZU-M,1,32320.56,12928.22,32320.56,
2326,REM-TUR-M,1,34182.8,13673.12,34182.8,
2326,CHU-VER-M,1,33823.38,13529.35,33823.38,
2326,CIN-MAR-M,2,33144.89,13257.96,66289.78,
2326,JOG-AZU-unico,1,41361.66,16544.66,41361.66,
2327,JEA-LAV-unico,1,21871.44,8748.58,21871.44,
2328,GOR-ROJ-XXL,2,28716.74,11486.7,57433.48,
2328,SWE-AZU-M,1,32525.33,13010.13,32525.33,
2328,REM-VIO-L,1,32677.97,13071.19,32677.97,
2329,CHU-ÍND-L,1,33823.38,13529.35,33823.38,
2329,BUZ-AZU-L,1,29569.23,11827.69,29569.23,
2329,CAM-BLA-S,1,36700.58,14680.23,36700.58,
2330,CHU-VER-XL,1,33823.38,13529.35,33823.38,
2330,CIN-MAR-XL,1,33144.89,13257.96,33144.89,
2330,CHU-VER-L,1,33823.38,13529.35,33823.38,
2330,JOG-AZU-unico,1,41361.66,16544.66,41361.66,
2330,MUS-CEL-XXL,1,32320.56,12928.22,32320.56,
2331,CAM-BEI-S,2,36700.58,14680.23,73401.16,
2331,REM-BLA-XL,1,26795.94,13071.19,26795.94,10.0
2331,CAM-BLA-XL,1,36700.58,14680.23,36700.58,
2332,JOG-AZU-unico,2,41361.66,16544.66,82723.32,
2333,SWE-AZU-M,1,32525.33,13010.13,32525.33,
2333,BUZ-NEG-S,1,29569.23,11827.69,29569.23,
2333,SWE-MAR-unico,1,32525.33,13010.13,32525.33,
2333,CIN-MAR-XL,1,33144.89,13257.96,33144.89,
2334,CIN-MAR-M,1,33144.89,13257.96,33144.89,
2334,REM-VIO-L,2,32677.97,13071.19,65355.94,
2334,CAM-CEL-S,1,36700.58,14680.23,36700.58,
2334,REM-TUR-M,1,34182.8,13673.12,34182.8,
2335,CHU-NEG-XXL,1,33823.38,13529.35,33823.38,
2335,CIN-MAR-XL,2,19886.93,13257.96,39773.86,7.0
2335,MUS-AZU-M,2,19392.34,12928.22,38784.68,7.0
2335,BUZ-AZU-M,1,29569.23,11827.69,29569.23,
2335,REM-VIO-L,2,32677.97,13071.19,65355.94,
2336,CHU-NEG-S,1,33823.38,13529.35,33823.38,
2336,JOG-ÍND-S,1,41361.66,16544.66,41361.66,
2336,JEA-NEG-XL,1,21871.44,8748.58,21871.44,
2337,JOG-CEL-XXL,2,41361.66,16544.66,82723.32,
2337,MUS-AZU-S,1,32320.56,12928.22,32320.56,
2337,CIN-MAR-XL,1,33144.89,13257.96,33144.89,
2338,SWE-MAR-S,1,32525.33,13010.13,32525.33,
2338,JOG-CEL-S,1,41361.66,16544.66,41361.66,
2338,JOG-AZU-unico,1,41361.66,16544.66,41361.66,
2338,CIN-ROS-L,1,33144.89,13257.96,33144.89,
2339,CHU-VER-L,1,33823.38,13529.35,33823.38,
2339,GOR-ROJ-XL,2,28716.74,11486.7,57433.48,
2339,CHU-ÍND-unico,1,33823.38,13529.35,33823.38,
2339,GOR-GRI-S,1,28716.74,11486.7,28716.74,
2339,JEA-LAV-unico,1,21871.44,8748.58,21871.44,
2340,SWE-MAR-XXL,1,32525.33,13010.13,32525.33,
2340,CAM-BEI-unico,1,36700.58,14680.23,36700.58,
2341,BUZ-AZU-M,1,29569.23,11827.69,29569.23,
2341,MUS-AZU-unico,1,32320.56,12928.22,32320.56,
2341,CAM-BEI-unico,2,36700.58,14680.23,73401.16,
2342,SWE-MAR-M,1,32525.33,13010.13,32525.33,
2342,JEA-NEG-XL,1,21871.44,8748.58,21871.44,
2342,CAM-CEL-unico,1,36700.58,14680.23,36700.58,
2342,MUS-AZU-unico,1,32320.56,12928.22,32320.56,
2342,MUS-AZU-unico,1,32320.56,12928.22,32320.56,
2343,JOG-AZU-L,1,41361.66,16544.66,41361.66,
2343,JEA-NEG-XXL,1,21871.44,8748.58,21871.44,
2343,CAM-BLA-XL,1,36700.58,14680.23,36700.58,
2344,CAM-BEI-S,1,36700.58,14680.23,36700.58,
2344,SWE-AZU-M,1,32525.33,13010.13,32525.33,
2344,MUS-AZU-XXL,1,32320.56,12928.22,32320.56,
2345,CHU-NEG-M,1,33823.38,13529.35,33823.38,
2345,SWE-MAR-L,1,32525.33,13010.13,32525.33,
2345,REM-CEL-XXL,1,34182.8,13673.12,34182.8,
2346,REM-BLA-unico,1,32677.97,13071.19,32677.97,
2347,BUZ-NEG-S,1,29569.23,11827.69,29569.23,
2347,CIN-TUR-unico,1,33144.89,13257.96,33144.89,
2348,GOR-ROJ-unico,1,28716.74,11486.7,28716.74,
2349,BUZ-AZU-M,1,29569.23,11827.69,29569.23,
2349,CIN-ROS-unico,1,33144.89,13257.96,33144.89,
2349,GOR-GRI-L,1,28716.74,11486.7,28716.74,
2349,JOG-AZU-XL,1,41361.66,16544.66,41361.66,
2350,CAM-BLA-S,1,36700.58,14680.23,36700.58,
2350,GOR-ROJ-unico,1,28716.74,11486.7,28716.74,
2350,CAM-CEL-unico,2,36700.58,14680.23,73401.16,
2351,SWE-AZU-S,1,32525.33,13010.13,32525.33,
2352,JEA-NEG-unico,1,21871.44,8748.58,21871.44,
2352,CAM-BLA-S,1,36700.58,14680.23,36700.58,
2352,JOG-AZU-L,1,41361.66,16544.66,41361.66,
2352,MUS-AZU-unico,1,32320.56,12928.22,32320.56,
2353,JOG-AZU-XXL,1,41361.66,16544.66,41361.66,
2353,MUS-AZU-M,1,32320.56,12928.22,32320.56,
2354,BUZ-AZU-unico,1,29569.23,11827.69,29569.23,
2354,JOG-ÍND-XXL,1,41361.66,16544.66,41361.66,
2354,MUS-CEL-S,1,32320.56,12928.22,32320.56,
2354,REM-VIO-XXL,1,32677.97,13071.19,32677.97,
2354,GOR-ROJ-XXL,1,28716.74,11486.7,28716.74,
2355,JOG-CEL-L,1,41361.66,16544.66,41361.66,
2355,JEA-NEG-M,1,21871.44,8748.58,21871.44,
2356,JEA-LAV-M,2,21871.44,8748.58,43742.88,
2356,JOG-ÍND-M,1,41361.66,16544.66,41361.66,
2356,CHU-ÍND-L,1,33823.38,13529.35,33823.38,
2357,JOG-ÍND-XXL,1,41361.66,16544.66,41361.66,
2357,MUS-AZU-M,1,32320.56,12928.22,32320.56,
2357,JEA-NEG-L,1,21871.44,8748.58,21871.44,
2357,REM-CEL-XXL,1,34182.8,13673.12,34182.8,
2357,CHU-NEG-M,1,33823.38,13529.35,33823.38,
2358,GOR-GRI-unico,1,28716.74,11486.7,28716.74,
2358,CIN-TUR-XL,1,33144.89,13257.96,33144.89,
2358,CAM-BEI-unico,2,36700.58,14680.23,73401.16,
2358,REM-VIO-L,1,32677.97,13071.19,32677.97,
2359,JEA-NEG-M,1,21871.44,8748.58,21871.44,
2359,MUS-AZU-M,1,32320.56,12928.22,32320.56,
2359,GOR-GRI-XXL,2,28716.74,11486.7,57433.48,
2359,JOG-AZU-L,1,41361.66,16544.66,41361.66,
2360,SWE-MAR-XXL,1,32525.33,13010.13,32525.33,
2360,GOR-ROJ-XXL,1,28716.74,11486.7,28716.74,
2361,JOG-CEL-unico,2,41361.66,16544.66,82723.32,
2361,BUZ-AZU-L,1,29569.23,11827.69,29569.23,
2361,JOG-CEL-S,1,41361.66,16544.66,41361.66,
